,latitude,longitude,surface_temperature_forecast,actual,2m_temperature_forecast
2017-04-06 06:00:00,51.0,11.5,4.700012,4.49,4.700012
2017-04-06 12:00:00,51.0,11.5,11.700012,9.77,9.299988
2017-04-06 18:00:00,51.0,11.5,5.700012,8.96,6.299988
2017-04-07 00:00:00,51.0,11.5,4.399994,7.15,4.700012
2017-04-07 06:00:00,51.0,11.5,5.100006,6.47,5.200012
2017-04-07 12:00:00,51.0,11.5,8.100006,9.44,8.5
2017-04-07 18:00:00,51.0,11.5,8.5,10.86,9.100006
2017-04-08 00:00:00,51.0,11.5,8.5,10.18,8.799988
2017-04-08 06:00:00,51.0,11.5,7.5,7.42,7.399994
2017-04-08 12:00:00,51.0,11.5,15.0,13.9,13.299988
2017-04-08 18:00:00,51.0,11.5,9.0,12.37,10.100006
2017-04-09 00:00:00,51.0,11.5,8.200012,8.06,9.100006
2017-04-09 06:00:00,51.0,11.5,10.200012,4.39,10.299988
2017-04-09 12:00:00,51.0,11.5,18.899994,16.88,16.5
2017-04-09 18:00:00,51.0,11.5,8.799988,16.87,11.299988
2017-04-10 00:00:00,51.0,11.5,7.899994,7.75,9.799988
2017-04-10 06:00:00,51.0,11.5,10.0,5.71,10.399994
2017-04-10 12:00:00,51.0,11.5,19.5,21.27,18.100006
2017-04-10 18:00:00,51.0,11.5,10.0,11.45,10.299988
2017-04-11 00:00:00,51.0,11.5,6.399994,7.14,6.600006
2017-04-11 06:00:00,51.0,11.5,4.600006,4.96,4.299988
2017-04-11 12:00:00,51.0,11.5,8.799988,9.13,8.200012
2017-04-11 18:00:00,51.0,11.5,5.0,9.26,6.299988
2017-04-12 00:00:00,51.0,11.5,5.299988,8.81,5.899994
2017-04-12 06:00:00,51.0,11.5,6.5,8.58,6.799988
2017-04-12 12:00:00,51.0,11.5,11.600006,14.11,11.399994
2017-04-12 18:00:00,51.0,11.5,9.200012,9.83,9.899994
2017-04-13 00:00:00,51.0,11.5,6.399994,8.21,7.100006
2017-04-13 06:00:00,51.0,11.5,5.600006,6.41,5.700012
2017-04-13 12:00:00,51.0,11.5,11.0,12.0,9.899994
2017-04-13 18:00:00,51.0,11.5,6.100006,8.66,7.100006
2017-04-14 00:00:00,51.0,11.5,3.5,7.28,4.200012
2017-04-14 06:00:00,51.0,11.5,5.100006,3.88,5.0
2017-04-14 12:00:00,51.0,11.5,14.899994,11.18,12.100006
2017-04-14 18:00:00,51.0,11.5,8.700012,10.67,9.600006
2017-04-15 00:00:00,51.0,11.5,6.799988,8.47,7.200012
2017-04-15 06:00:00,51.0,11.5,7.200012,7.81,7.299988
2017-04-15 12:00:00,51.0,11.5,10.100006,11.6,10.399994
2017-04-15 18:00:00,51.0,11.5,6.200012,7.35,6.799988
2017-04-16 00:00:00,51.0,11.5,2.5,5.08,3.100006
2017-04-16 06:00:00,51.0,11.5,3.899994,5.02,3.7999878
2017-04-16 12:00:00,51.0,11.5,12.700012,7.22,10.600006
2017-04-16 18:00:00,51.0,11.5,5.100006,7.74,6.299988
2017-04-17 00:00:00,51.0,11.5,4.0,4.01,4.399994
2017-04-17 06:00:00,51.0,11.5,4.600006,2.68,4.399994
2017-04-17 12:00:00,51.0,11.5,8.100006,6.48,6.700012
2017-04-17 18:00:00,51.0,11.5,3.100006,4.61,4.299988
2017-04-18 00:00:00,51.0,11.5,1.3999939,2.64,1.8999939
2017-04-18 06:00:00,51.0,11.5,2.0,2.25,1.6000061
2017-04-18 12:00:00,51.0,11.5,5.299988,5.36,4.5
2017-04-18 18:00:00,51.0,11.5,2.7000122,2.12,3.2000122
2017-04-19 00:00:00,51.0,11.5,-2.7000122,0.44,-2.100006
2017-04-19 06:00:00,51.0,11.5,-0.6000061,-0.94,-0.7999878
2017-04-19 12:00:00,51.0,11.5,5.0,2.67,4.100006
2017-04-19 18:00:00,51.0,11.5,0.8999939,1.53,1.7999878
2017-04-20 00:00:00,51.0,11.5,-3.2999878,-0.41,-2.399994
2017-04-20 06:00:00,51.0,11.5,0.0,0.37,-1.1000061
2017-04-20 12:00:00,51.0,11.5,10.200012,4.59,6.399994
2017-04-20 18:00:00,51.0,11.5,-0.1000061,5.53,1.7999878
2017-04-21 00:00:00,51.0,11.5,-1.2000122,0.09,0.2999878
2017-04-21 06:00:00,51.0,11.5,4.200012,2.49,4.0
2017-04-21 12:00:00,51.0,11.5,10.899994,12.37,10.100006
2017-04-21 18:00:00,51.0,11.5,8.5,11.02,9.100006
2017-04-22 00:00:00,51.0,11.5,7.5,9.83,8.0
2017-04-22 06:00:00,51.0,11.5,5.0,5.81,5.100006
2017-04-22 12:00:00,51.0,11.5,8.299988,8.72,7.200012
2017-04-22 18:00:00,51.0,11.5,4.0,6.86,4.799988
2017-04-23 00:00:00,51.0,11.5,0.7000122,3.83,1.2999878
2017-04-23 06:00:00,51.0,11.5,2.899994,4.27,2.5
2017-04-23 12:00:00,51.0,11.5,9.700012,7.21,8.100006
2017-04-23 18:00:00,51.0,11.5,3.7000122,6.83,4.600006
2017-04-24 00:00:00,51.0,11.5,0.3999939,4.76,1.5
2017-04-24 06:00:00,51.0,11.5,4.700012,1.9,4.100006
2017-04-24 12:00:00,51.0,11.5,14.399994,12.55,12.200012
2017-04-24 18:00:00,51.0,11.5,8.200012,13.32,9.299988
2017-04-25 00:00:00,51.0,11.5,6.200012,6.11,6.799988
2017-04-25 06:00:00,51.0,11.5,7.700012,6.85,7.700012
2017-04-25 12:00:00,51.0,11.5,8.899994,6.35,8.399994
2017-04-25 18:00:00,51.0,11.5,5.700012,8.51,6.700012
2017-04-26 00:00:00,51.0,11.5,1.7999878,3.97,2.5
2017-04-26 06:00:00,51.0,11.5,4.700012,3.31,4.200012
2017-04-26 12:00:00,51.0,11.5,12.0,7.95,8.899994
2017-04-26 18:00:00,51.0,11.5,4.100006,7.51,5.5
2017-04-27 00:00:00,51.0,11.5,-2.5,1.39,-0.1000061
2017-04-27 06:00:00,51.0,11.5,5.799988,1.16,5.0
2017-04-27 12:00:00,51.0,11.5,11.899994,8.49,9.600006
2017-04-27 18:00:00,51.0,11.5,5.700012,5.55,6.600006
2017-04-28 00:00:00,51.0,11.5,1.5,3.64,2.899994
2017-04-28 06:00:00,51.0,11.5,5.700012,2.85,5.299988
2017-04-28 12:00:00,51.0,11.5,14.5,10.09,10.799988
2017-04-28 18:00:00,51.0,11.5,5.0,10.04,6.299988
2017-04-29 00:00:00,51.0,11.5,1.7999878,6.14,2.899994
2017-04-29 06:00:00,51.0,11.5,5.700012,5.31,5.100006
2017-04-29 12:00:00,51.0,11.5,11.600006,9.92,9.700012
2017-04-29 18:00:00,51.0,11.5,6.399994,8.69,7.0
2017-04-30 00:00:00,51.0,11.5,-1.8999939,4.52,0.2999878
2017-04-30 06:00:00,51.0,11.5,5.799988,4.99,5.100006
2017-04-30 12:00:00,51.0,11.5,11.899994,13.71,11.700012
2017-04-30 18:00:00,51.0,11.5,10.299988,13.29,11.0
2017-05-01 00:00:00,51.0,11.5,4.0,7.16,4.799988
2017-05-01 06:00:00,51.0,11.5,7.200012,6.47,7.0
2017-05-01 12:00:00,51.0,11.5,14.0,14.84,13.399994
2017-05-01 18:00:00,51.0,11.5,10.399994,14.72,11.200012
2017-05-02 00:00:00,51.0,11.5,6.700012,11.01,6.899994
2017-05-02 06:00:00,51.0,11.5,7.700012,7.21,7.700012
2017-05-02 12:00:00,51.0,11.5,8.700012,9.67,8.700012
2017-05-02 18:00:00,51.0,11.5,8.100006,8.54,8.600006
2017-05-03 00:00:00,51.0,11.5,4.5,6.65,5.799988
2017-05-03 06:00:00,51.0,11.5,9.799988,6.55,9.200012
2017-05-03 12:00:00,51.0,11.5,17.200012,15.29,15.799988
2017-05-03 18:00:00,51.0,11.5,11.100006,13.63,12.0
2017-05-04 00:00:00,51.0,11.5,9.600006,10.33,9.799988
2017-05-04 06:00:00,51.0,11.5,8.0,9.22,8.0
2017-05-04 12:00:00,51.0,11.5,11.299988,8.94,10.799988
2017-05-04 18:00:00,51.0,11.5,9.600006,7.34,9.799988
2017-05-05 00:00:00,51.0,11.5,8.200012,7.41,8.299988
2017-05-05 06:00:00,51.0,11.5,8.0,7.48,7.799988
2017-05-05 12:00:00,51.0,11.5,14.200012,9.2,12.5
2017-05-05 18:00:00,51.0,11.5,9.399994,10.53,10.299988
2017-05-06 00:00:00,51.0,11.5,0.8999939,8.04,3.2000122
2017-05-06 06:00:00,51.0,11.5,9.799988,8.64,8.799988
2017-05-06 12:00:00,51.0,11.5,16.5,15.04,15.299988
2017-05-06 18:00:00,51.0,11.5,12.399994,15.75,13.200012
2017-05-07 00:00:00,51.0,11.5,3.100006,10.53,5.100006
2017-05-07 06:00:00,51.0,11.5,11.0,10.25,10.299988
2017-05-07 12:00:00,51.0,11.5,17.0,16.75,14.700012
2017-05-07 18:00:00,51.0,11.5,12.899994,15.84,13.399994
2017-05-08 00:00:00,51.0,11.5,3.7999878,11.73,6.0
2017-05-08 06:00:00,51.0,11.5,9.200012,12.1,9.299988
2017-05-08 12:00:00,51.0,11.5,9.200012,9.05,8.799988
2017-05-08 18:00:00,51.0,11.5,6.700012,6.59,6.899994
2017-05-09 00:00:00,51.0,11.5,4.600006,4.89,4.700012
2017-05-09 06:00:00,51.0,11.5,4.100006,3.94,2.899994
2017-05-09 12:00:00,51.0,11.5,10.0,7.75,7.799988
2017-05-09 18:00:00,51.0,11.5,5.899994,8.46,6.5
2017-05-10 00:00:00,51.0,11.5,0.2999878,1.12,2.100006
2017-05-10 06:00:00,51.0,11.5,7.299988,1.47,6.5
2017-05-10 12:00:00,51.0,11.5,13.399994,13.98,12.600006
2017-05-10 18:00:00,51.0,11.5,8.700012,14.99,10.100006
2017-05-11 00:00:00,51.0,11.5,-1.8999939,7.49,0.7000122
2017-05-11 06:00:00,51.0,11.5,9.899994,6.41,8.899994
2017-05-11 12:00:00,51.0,11.5,20.600006,20.86,18.700012
2017-05-11 18:00:00,51.0,11.5,14.0,19.47,15.299988
2017-05-12 00:00:00,51.0,11.5,7.100006,13.48,8.799988
2017-05-12 06:00:00,51.0,11.5,13.399994,13.29,12.799988
2017-05-12 12:00:00,51.0,11.5,17.700012,17.1,16.799988
2017-05-12 18:00:00,51.0,11.5,13.899994,13.94,14.899994
2017-05-13 00:00:00,51.0,11.5,6.700012,11.44,9.0
2017-05-13 06:00:00,51.0,11.5,15.299988,10.05,14.899994
2017-05-13 12:00:00,51.0,11.5,21.899994,20.7,20.700012
2017-05-13 18:00:00,51.0,11.5,15.399994,17.67,16.5
2017-05-14 00:00:00,51.0,11.5,10.100006,11.52,11.399994
2017-05-14 06:00:00,51.0,11.5,14.5,11.17,14.0
2017-05-14 12:00:00,51.0,11.5,20.299988,16.27,18.299988
2017-05-14 18:00:00,51.0,11.5,14.799988,18.55,15.5
2017-05-15 00:00:00,51.0,11.5,9.0,11.91,10.600006
2017-05-15 06:00:00,51.0,11.5,13.299988,13.65,12.700012
2017-05-15 12:00:00,51.0,11.5,20.100006,18.18,18.0
2017-05-15 18:00:00,51.0,11.5,14.100006,18.51,14.799988
2017-05-16 00:00:00,51.0,11.5,3.7999878,10.04,6.5
2017-05-16 06:00:00,51.0,11.5,14.799988,11.44,14.299988
2017-05-16 12:00:00,51.0,11.5,24.600006,21.79,20.899994
2017-05-16 18:00:00,51.0,11.5,16.700012,20.78,17.799988
2017-05-17 00:00:00,51.0,11.5,13.299988,16.3,14.5
2017-05-17 06:00:00,51.0,11.5,17.399994,18.76,17.0
2017-05-17 12:00:00,51.0,11.5,25.0,25.32,23.299988
2017-05-17 18:00:00,51.0,11.5,19.299988,24.52,20.200012
2017-05-18 00:00:00,51.0,11.5,12.5,18.01,13.600006
2017-05-18 06:00:00,51.0,11.5,16.5,18.29,16.100006
2017-05-18 12:00:00,51.0,11.5,24.700012,27.97,23.799988
2017-05-18 18:00:00,51.0,11.5,19.899994,22.91,20.799988
2017-05-19 00:00:00,51.0,11.5,11.5,17.8,13.600006
2017-05-19 06:00:00,51.0,11.5,19.0,18.54,18.5
2017-05-19 12:00:00,51.0,11.5,24.100006,23.11,22.799988
2017-05-19 18:00:00,51.0,11.5,10.899994,15.65,11.200012
2017-05-20 00:00:00,51.0,11.5,9.600006,10.04,9.899994
2017-05-20 06:00:00,51.0,11.5,11.200012,11.59,10.899994
2017-05-20 12:00:00,51.0,11.5,19.0,16.78,17.399994
2017-05-20 18:00:00,51.0,11.5,14.100006,16.06,15.100006
2017-05-21 00:00:00,51.0,11.5,3.7999878,9.72,6.299988
2017-05-21 06:00:00,51.0,11.5,13.399994,11.18,12.299988
2017-05-21 12:00:00,51.0,11.5,20.200012,17.45,17.899994
2017-05-21 18:00:00,51.0,11.5,14.399994,17.65,15.100006
2017-05-22 00:00:00,51.0,11.5,3.7000122,9.84,6.130005
2017-05-22 06:00:00,51.0,11.5,13.600006,9.59,12.799988
2017-05-22 12:00:00,51.0,11.5,20.100006,18.68,18.200012
2017-05-22 18:00:00,51.0,11.5,14.899994,18.43,15.700012
2017-05-23 00:00:00,51.0,11.5,4.899994,10.21,7.350006
2017-05-23 06:00:00,51.0,11.5,15.600006,11.53,15.0
2017-05-23 12:00:00,51.0,11.5,23.200012,23.22,21.700012
2017-05-23 18:00:00,51.0,11.5,17.399994,17.85,18.200012
2017-05-24 00:00:00,51.0,11.5,9.700012,12.74,10.5
2017-05-24 06:00:00,51.0,11.5,9.899994,12.98,9.600006
2017-05-24 12:00:00,51.0,11.5,18.700012,16.12,17.200012
2017-05-24 18:00:00,51.0,11.5,12.399994,13.79,12.899994
2017-05-25 00:00:00,51.0,11.5,10.5,10.73,10.799988
2017-05-25 06:00:00,51.0,11.5,12.700012,12.19,12.0
2017-05-25 12:00:00,51.0,11.5,19.600006,17.73,18.200012
2017-05-25 18:00:00,51.0,11.5,15.5,16.84,16.100006
2017-05-26 00:00:00,51.0,11.5,10.899994,12.02,11.700012
2017-05-26 06:00:00,51.0,11.5,14.399994,14.65,13.200012
2017-05-26 12:00:00,51.0,11.5,23.299988,20.84,21.0
2017-05-26 18:00:00,51.0,11.5,18.0,21.59,18.589996
2017-05-27 00:00:00,51.0,11.5,8.299988,14.15,10.430023
2017-05-27 06:00:00,51.0,11.5,17.100006,16.38,16.200012
2017-05-27 12:00:00,51.0,11.5,24.200012,24.13,22.700012
2017-05-27 18:00:00,51.0,11.5,18.100006,23.95,19.0
2017-05-28 00:00:00,51.0,11.5,12.399994,16.65,13.790009
2017-05-28 06:00:00,51.0,11.5,18.299988,18.3,17.799988
2017-05-28 12:00:00,51.0,11.5,26.299988,28.54,25.0
2017-05-28 18:00:00,51.0,11.5,20.899994,27.29,22.200012
2017-05-29 00:00:00,51.0,11.5,15.0,17.68,16.859985
2017-05-29 06:00:00,51.0,11.5,21.200012,18.08,20.700012
2017-05-29 12:00:00,51.0,11.5,30.799988,28.68,27.200012
2017-05-29 18:00:00,51.0,11.5,21.700012,26.11,23.0
2017-05-30 00:00:00,51.0,11.5,18.0,18.93,19.549988
2017-05-30 06:00:00,51.0,11.5,20.399994,19.21,20.600006
2017-05-30 12:00:00,51.0,11.5,26.5,25.37,26.100006
2017-05-30 18:00:00,51.0,11.5,20.899994,17.97,21.700012
2017-05-31 00:00:00,51.0,11.5,14.899994,15.91,15.450012
2017-05-31 06:00:00,51.0,11.5,15.600006,16.71,15.200012
2017-05-31 12:00:00,51.0,11.5,22.700012,20.64,20.799988
2017-05-31 18:00:00,51.0,11.5,18.100006,20.97,18.600006
2017-06-01 00:00:00,51.0,11.5,8.799988,14.1,10.199982
2017-06-01 06:00:00,51.0,11.5,13.700012,15.02,12.299988
2017-06-01 12:00:00,51.0,11.5,24.299988,20.14,20.100006
2017-06-01 18:00:00,51.0,11.5,16.100006,21.15,16.899994
2017-06-02 00:00:00,51.0,11.5,5.799988,11.32,8.369995
2017-06-02 06:00:00,51.0,11.5,16.600006,12.42,16.0
2017-06-02 12:00:00,51.0,11.5,28.299988,24.65,23.899994
2017-06-02 18:00:00,51.0,11.5,19.700012,24.06,20.399994
2017-06-03 00:00:00,51.0,11.5,11.899994,18.14,13.399994
2017-06-03 06:00:00,51.0,11.5,18.700012,18.91,18.299988
2017-06-03 12:00:00,51.0,11.5,25.899994,24.17,25.0
2017-06-03 18:00:00,51.0,11.5,21.5,17.0,22.100006
2017-06-04 00:00:00,51.0,11.5,14.299988,15.18,15.600006
2017-06-04 06:00:00,51.0,11.5,15.5,15.84,15.700012
2017-06-04 12:00:00,51.0,11.5,14.600006,16.55,14.600006
2017-06-04 18:00:00,51.0,11.5,17.899994,19.4,18.399994
2017-06-05 00:00:00,51.0,11.5,6.5,11.07,8.700012
2017-06-05 06:00:00,51.0,11.5,15.100006,12.48,13.899994
2017-06-05 12:00:00,51.0,11.5,23.799988,20.36,19.600006
2017-06-05 18:00:00,51.0,11.5,16.700012,16.27,17.299988
2017-06-06 00:00:00,51.0,11.5,9.200012,14.33,11.100006
2017-06-06 06:00:00,51.0,11.5,16.5,11.77,15.899994
2017-06-06 12:00:00,51.0,11.5,21.399994,21.36,21.0
2017-06-06 18:00:00,51.0,11.5,12.799988,14.24,13.5
2017-06-07 00:00:00,51.0,11.5,8.0,10.49,8.799988
2017-06-07 06:00:00,51.0,11.5,9.799988,11.05,10.0
2017-06-07 12:00:00,51.0,11.5,12.899994,13.98,12.600006
2017-06-07 18:00:00,51.0,11.5,12.100006,13.06,12.600006
2017-06-08 00:00:00,51.0,11.5,8.100006,10.46,9.0
2017-06-08 06:00:00,51.0,11.5,12.299988,12.73,12.299988
2017-06-08 12:00:00,51.0,11.5,20.799988,19.05,19.200012
2017-06-08 18:00:00,51.0,11.5,17.600006,20.46,18.299988
2017-06-09 00:00:00,51.0,11.5,9.700012,14.35,11.600006
2017-06-09 06:00:00,51.0,11.5,16.399994,14.4,16.200012
2017-06-09 12:00:00,51.0,11.5,22.5,25.65,22.5
2017-06-09 18:00:00,51.0,11.5,16.799988,19.52,17.399994
2017-06-10 00:00:00,51.0,11.5,10.100006,11.11,10.899994
2017-06-10 06:00:00,51.0,11.5,14.100006,10.39,13.5
2017-06-10 12:00:00,51.0,11.5,21.5,20.89,19.899994
2017-06-10 18:00:00,51.0,11.5,17.899994,20.11,18.799988
2017-06-11 00:00:00,51.0,11.5,10.5,14.97,12.5
2017-06-11 06:00:00,51.0,11.5,18.100006,16.26,17.600006
2017-06-11 12:00:00,51.0,11.5,25.899994,25.92,24.299988
2017-06-11 18:00:00,51.0,11.5,22.200012,26.89,23.100006
2017-06-12 00:00:00,51.0,11.5,18.0,22.04,18.899994
2017-06-12 06:00:00,51.0,11.5,17.399994,20.22,17.5
2017-06-12 12:00:00,51.0,11.5,21.5,23.2,20.600006
2017-06-12 18:00:00,51.0,11.5,15.200012,19.51,15.799988
2017-06-13 00:00:00,51.0,11.5,9.299988,13.66,10.200012
2017-06-13 06:00:00,51.0,11.5,14.0,15.2,13.299988
2017-06-13 12:00:00,51.0,11.5,19.700012,17.57,18.299988
2017-06-13 18:00:00,51.0,11.5,16.700012,17.66,17.200012
2017-06-14 00:00:00,51.0,11.5,6.100006,11.53,8.399994
2017-06-14 06:00:00,51.0,11.5,15.399994,13.8,14.0
2017-06-14 12:00:00,51.0,11.5,23.0,20.47,19.700012
2017-06-14 18:00:00,51.0,11.5,17.200012,21.52,17.899994
2017-06-15 00:00:00,51.0,11.5,7.5,13.34,9.700012
2017-06-15 06:00:00,51.0,11.5,16.799988,15.4,16.200012
2017-06-15 12:00:00,51.0,11.5,25.299988,26.01,24.100006
2017-06-15 18:00:00,51.0,11.5,21.0,24.11,22.200012
2017-06-16 00:00:00,51.0,11.5,16.299988,16.56,17.200012
2017-06-16 06:00:00,51.0,11.5,15.5,18.08,15.200012
2017-06-16 12:00:00,51.0,11.5,17.200012,19.5,16.899994
2017-06-16 18:00:00,51.0,11.5,14.5,17.15,15.200012
2017-06-17 00:00:00,51.0,11.5,11.700012,13.5,12.0
2017-06-17 06:00:00,51.0,11.5,11.5,14.08,11.700012
2017-06-17 12:00:00,51.0,11.5,20.200012,17.76,18.5
2017-06-17 18:00:00,51.0,11.5,17.5,17.61,18.100006
2017-06-18 00:00:00,51.0,11.5,14.299988,13.85,14.700012
2017-06-18 06:00:00,51.0,11.5,15.700012,15.13,15.299988
2017-06-18 12:00:00,51.0,11.5,21.5,22.47,20.5
2017-06-18 18:00:00,51.0,11.5,20.200012,23.68,20.700012
2017-06-19 00:00:00,51.0,11.5,9.0,14.19,11.5
2017-06-19 06:00:00,51.0,11.5,19.200012,16.41,18.5
2017-06-19 12:00:00,51.0,11.5,27.899994,27.6,25.299988
2017-06-19 18:00:00,51.0,11.5,24.0,27.46,24.899994
2017-06-20 00:00:00,51.0,11.5,12.5,17.98,15.200012
2017-06-20 06:00:00,51.0,11.5,21.700012,19.66,21.5
2017-06-20 12:00:00,51.0,11.5,28.899994,28.89,27.200012
2017-06-20 18:00:00,51.0,11.5,21.600006,26.22,22.200012
2017-06-21 00:00:00,51.0,11.5,14.700012,18.94,15.600006
2017-06-21 06:00:00,51.0,11.5,16.0,16.77,15.100006
2017-06-21 12:00:00,51.0,11.5,27.399994,24.82,22.799988
2017-06-21 18:00:00,51.0,11.5,20.399994,26.41,21.100006
2017-06-22 00:00:00,51.0,11.5,10.100006,16.72,12.399994
2017-06-22 06:00:00,51.0,11.5,21.600006,18.12,21.299988
2017-06-22 12:00:00,51.0,11.5,29.399994,31.69,28.299988
2017-06-22 18:00:00,51.0,11.5,23.700012,18.0,24.799988
2017-06-23 00:00:00,51.0,11.5,18.5,17.64,19.399994
2017-06-23 06:00:00,51.0,11.5,16.600006,18.57,16.700012
2017-06-23 12:00:00,51.0,11.5,20.0,22.72,19.899994
2017-06-23 18:00:00,51.0,11.5,19.799988,23.58,20.5
2017-06-24 00:00:00,51.0,11.5,13.700012,15.98,14.5
2017-06-24 06:00:00,51.0,11.5,17.100006,18.59,16.600006
2017-06-24 12:00:00,51.0,11.5,22.5,23.74,20.700012
2017-06-24 18:00:00,51.0,11.5,19.5,23.26,20.200012
2017-06-25 00:00:00,51.0,11.5,13.600006,16.15,14.399994
2017-06-25 06:00:00,51.0,11.5,17.899994,17.59,17.600006
2017-06-25 12:00:00,51.0,11.5,19.799988,21.73,19.899994
2017-06-25 18:00:00,51.0,11.5,17.899994,20.88,18.299988
2017-06-26 00:00:00,51.0,11.5,12.299988,16.36,13.100006
2017-06-26 06:00:00,51.0,11.5,16.700012,20.52,16.399994
2017-06-26 12:00:00,51.0,11.5,19.700012,19.46,19.200012
2017-06-26 18:00:00,51.0,11.5,18.700012,19.41,19.100006
2017-06-27 00:00:00,51.0,11.5,9.5,13.93,11.100006
2017-06-27 06:00:00,51.0,11.5,14.899994,14.37,14.0
2017-06-27 12:00:00,51.0,11.5,21.799988,18.86,20.399994
2017-06-27 18:00:00,51.0,11.5,20.700012,21.98,21.299988
2017-06-28 00:00:00,51.0,11.5,15.0,16.8,15.899994
2017-06-28 06:00:00,51.0,11.5,19.600006,18.16,19.0
2017-06-28 12:00:00,51.0,11.5,20.799988,21.67,20.399994
2017-06-28 18:00:00,51.0,11.5,21.700012,21.51,22.200012
2017-06-29 00:00:00,51.0,11.5,13.100006,15.4,14.5
2017-06-29 06:00:00,51.0,11.5,16.0,14.75,16.100006
2017-06-29 12:00:00,51.0,11.5,17.399994,17.34,17.5
2017-06-29 18:00:00,51.0,11.5,16.0,16.74,16.600006
2017-06-30 00:00:00,51.0,11.5,12.700012,14.53,13.399994
2017-06-30 06:00:00,51.0,11.5,15.200012,15.46,15.200012
2017-06-30 12:00:00,51.0,11.5,19.399994,19.28,18.799988
2017-06-30 18:00:00,51.0,11.5,17.100006,19.42,17.700012
2017-07-01 00:00:00,51.0,11.5,13.0,14.92,13.700012
2017-07-01 06:00:00,51.0,11.5,15.200012,15.71,15.100006
2017-07-01 12:00:00,51.0,11.5,18.799988,18.74,18.200012
2017-07-01 18:00:00,51.0,11.5,14.299988,15.18,14.700012
2017-07-02 00:00:00,51.0,11.5,14.399994,14.56,14.700012
2017-07-02 06:00:00,51.0,11.5,14.0,16.22,13.600006
2017-07-02 12:00:00,51.0,11.5,19.899994,19.28,19.299988
2017-07-02 18:00:00,51.0,11.5,14.399994,15.67,14.700012
2017-07-03 00:00:00,51.0,11.5,10.0,14.95,10.700012
2017-07-03 06:00:00,51.0,11.5,14.200012,14.99,13.399994
2017-07-03 12:00:00,51.0,11.5,22.299988,21.17,20.299988
2017-07-03 18:00:00,51.0,11.5,17.700012,21.39,18.600006
2017-07-04 00:00:00,51.0,11.5,11.600006,18.14,12.600006
2017-07-04 06:00:00,51.0,11.5,16.200012,17.39,15.799988
2017-07-04 12:00:00,51.0,11.5,22.899994,21.1,21.0
2017-07-04 18:00:00,51.0,11.5,18.700012,20.99,19.299988
2017-07-05 00:00:00,51.0,11.5,8.5,16.67,10.399994
2017-07-05 06:00:00,51.0,11.5,18.100006,16.0,16.899994
2017-07-05 12:00:00,51.0,11.5,26.0,22.91,23.5
2017-07-05 18:00:00,51.0,11.5,18.899994,22.22,19.299988
2017-07-06 00:00:00,51.0,11.5,11.299988,15.54,12.299988
2017-07-06 06:00:00,51.0,11.5,17.0,16.79,15.799988
2017-07-06 12:00:00,51.0,11.5,29.700012,25.77,24.399994
2017-07-06 18:00:00,51.0,11.5,23.399994,26.06,24.200012
2017-07-07 00:00:00,51.0,11.5,17.700012,20.32,18.899994
2017-07-07 06:00:00,51.0,11.5,20.0,19.74,19.899994
2017-07-07 12:00:00,51.0,11.5,26.799988,28.2,26.899994
2017-07-07 18:00:00,51.0,11.5,21.0,23.91,22.399994
2017-07-08 00:00:00,51.0,11.5,16.100006,19.55,16.899994
2017-07-08 06:00:00,51.0,11.5,19.100006,20.71,18.399994
2017-07-08 12:00:00,51.0,11.5,26.600006,25.71,24.899994
2017-07-08 18:00:00,51.0,11.5,23.299988,25.61,23.799988
2017-07-09 00:00:00,51.0,11.5,14.600006,19.84,15.600006
2017-07-09 06:00:00,51.0,11.5,18.299988,18.4,17.200012
2017-07-09 12:00:00,51.0,11.5,23.100006,25.55,21.799988
2017-07-09 18:00:00,51.0,11.5,21.0,25.3,21.5
2017-07-10 00:00:00,51.0,11.5,15.5,19.87,16.399994
2017-07-10 06:00:00,51.0,11.5,20.899994,17.28,20.200012
2017-07-10 12:00:00,51.0,11.5,24.600006,22.42,24.200012
2017-07-10 18:00:00,51.0,11.5,19.799988,19.43,20.700012
2017-07-11 00:00:00,51.0,11.5,13.399994,17.2,14.899994
2017-07-11 06:00:00,51.0,11.5,18.0,17.45,18.100006
2017-07-11 12:00:00,51.0,11.5,23.399994,21.03,22.5
2017-07-11 18:00:00,51.0,11.5,18.399994,22.52,19.299988
2017-07-12 00:00:00,51.0,11.5,13.0,17.13,14.100006
2017-07-12 06:00:00,51.0,11.5,15.200012,16.93,15.5
2017-07-12 12:00:00,51.0,11.5,18.200012,16.55,18.600006
2017-07-12 18:00:00,51.0,11.5,13.600006,14.72,13.899994
2017-07-13 00:00:00,51.0,11.5,9.600006,11.81,10.299988
2017-07-13 06:00:00,51.0,11.5,12.299988,12.47,11.899994
2017-07-13 12:00:00,51.0,11.5,19.899994,16.67,17.399994
2017-07-13 18:00:00,51.0,11.5,15.299988,18.53,15.899994
2017-07-14 00:00:00,51.0,11.5,7.200012,11.36,8.700012
2017-07-14 06:00:00,51.0,11.5,14.600006,12.91,14.0
2017-07-14 12:00:00,51.0,11.5,21.0,20.37,18.799988
2017-07-14 18:00:00,51.0,11.5,17.899994,17.87,18.399994
2017-07-15 00:00:00,51.0,11.5,10.899994,13.04,11.600006
2017-07-15 06:00:00,51.0,11.5,11.799988,12.5,11.799988
2017-07-15 12:00:00,51.0,11.5,20.0,17.77,17.899994
